SampleID	ko00010	ko00030	ko00040	ko00051	ko00052	ko00053	ko00061	ko00071	ko00121	ko00130	ko00190	ko00230	ko00240	ko00250	ko00260	ko00270	ko00290	ko00300	ko00330	ko00340	ko00360	ko00400	ko00430	ko00440	ko00471	ko00473	ko00480	ko00500	ko00510	ko00511	ko00520	ko00521	ko00531	ko00540	ko00550	ko00561	ko00564	ko00620	ko00626	ko00630	ko00640	ko00650	ko00670	ko00680	ko00720	ko00730	ko00740	ko00750	ko00760	ko00770	ko00780	ko00785	ko00790	ko00860	ko00900	ko00908	ko00910	ko00920	ko00970	ko01051	ko01053	ko01055	ko02010	ko02020	ko02030	ko02040	ko02060	ko03008	ko03010	ko03013	ko03018	ko03020	ko03030	ko03060	ko03070	ko03410	ko03420	ko03430	ko03440	ko04112	ko04122	ko04141	ko04626	ko04910	ko04974	ko05120	ko00280	ko00310	ko00362	ko00450	ko00600	ko00660	ko01040	ko04146	ko00140	ko00311	ko00020	ko00100	ko00590	ko00633	ko00906	ko00710	ko00523	ko00562	ko00983	ko00350	ko00364	ko00627	ko00791	ko05016	ko05100	ko05142	ko05150	ko00281	ko00625	ko00960	ko00361	ko00950	ko03015	ko03022	ko03050	ko00624	ko00363	ko04210	ko04621	ko05111	ko05131	ko00621	ko00472	ko00380
kazan5500_2015_12_11_L02_108HP_F3	119.7289582517	164.0144062025	77.400295293	102.2164300823	92.2537480634	12.6647641167	102.7535878013	37.0188067038	321.0107783564	19.2540855421	37.3148210359	76.127841651	94.8039413459	186.0139341095	89.9315390222	113.5601733539	243.8349187765	140.6052064986	78.3223362003	129.1323736191	30.8556957922	87.7016082984	64.2877397889	16.3022684998	149.9517330892	76.0277244005	47.082245942	85.2809890028	4.2864735294	209.9501891943	104.474306857	128.8896006725	89.0687028713	56.897303897	108.1216755929	NA	50.2653124798	115.5505867411	18.3938242638	72.2709072914	51.4061323723	52.93354475	141.2853595433	49.5064958228	104.4967614861	150.9200186375	80.0973778259	138.144609478	86.1009526235	158.4102880144	104.4742057195	92.3266835432	72.5181938796	38.2198001573	100.7461774629	55.067783364	51.3461728952	NA	164.9577446753	603.2754093867	NA	258.4729823411	42.9540729897	20.4307694662	79.8171991915	57.5115920229	11.8273456787	2.850214165	178.2171070506	3.7741952239	63.0446874787	114.0409937408	72.4688818083	90.6292156338	51.1729355793	61.7998662045	59.8124654455	99.4637419638	99.5850411794	116.0723482935	70.9612826132	5.6195195137	29.4015253681	14.7484399327	7.0214933294	13.2828083088	NA	12.177334006	15.975432608	133.4137771471	NA	NA	NA	20.9386645201	6.4768900037	14.0309062827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_12_11_L02_72HP_F3	72.290595436	75.1825523957	42.8623225468	50.4634944861	34.7797138571	14.3351119987	45.2486860919	12.7264266849	111.8914734212	6.9426380855	19.8003608257	43.8832258202	54.1149049126	NA	41.2800026755	49.4134236418	168.6280631626	51.7393706902	34.7761581129	27.3512954445	10.4437554237	35.8070131194	NA	NA	69.4711184183	67.1086377353	11.7676779937	36.6992350644	5.3274888719	NA	41.372901183	119.7267447904	NA	27.3537722971	48.4765125424	NA	15.927634272	64.9056600551	NA	19.7068549631	22.0776667317	NA	NA	NA	72.0721902847	61.0352695259	29.8932181802	52.4741607509	29.5910464747	67.1930879052	25.6925048739	5.9569779483	17.7119285036	7.6724281279	37.7814337066	18.5024426996	25.7178500638	NA	124.9440360159	163.0008195324	NA	220.3201457833	10.3655335609	4.5388082736	NA	4.5171441105	NA	1.1347445954	145.7956229471	1.040984154	42.2893797296	43.5453847047	21.9521185437	37.5944575705	23.3692314595	24.7110382389	30.3878045101	30.5739941199	45.7096020528	69.0364671778	15.6929790133	NA	24.9902096463	NA	NA	4.684329387	NA	NA	4.7764006417	56.7942143255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_12_11_L05_7HP_F3	87.5647075339	99.5833225994	55.2090202779	75.7311557292	61.5517395568	17.5168456763	73.4962740905	21.0571674388	162.0545009931	8.4247866124	30.0467787032	53.1901508563	65.7227682536	129.6094167177	62.8449960702	62.6916053211	173.1172789585	78.278901592	48.0200382167	86.3746438849	17.2573390585	57.7165459313	49.9327574574	5.8965778072	89.5987517414	56.4767002707	NA	57.1660444829	4.9938361208	96.1193214371	72.6263255218	119.225759602	38.4623408707	44.4248183104	62.4415868019	NA	27.0973990418	84.3274643187	26.2884211579	40.6742840517	37.0623386333	33.4240723637	98.755669458	44.8659771531	85.6601928798	83.8417807068	44.0134418477	70.5249333505	48.7384128441	99.977233911	64.5349751864	59.5605597948	62.1081779861	21.3267357666	48.9709517783	36.8421817674	35.4163564496	NA	116.6504924254	218.8561567071	NA	276.2979289774	21.8343133559	9.0514839391	NA	NA	3.6058946613	2.5683918467	156.0385944292	2.9419667242	48.5411337277	85.4903483379	47.8662173558	73.41092129	47.3824600351	44.8833250297	40.3869847439	62.2042795091	62.4202307807	76.624550702	34.4269780679	8.0244901256	16.3394439028	8.7517776624	3.1681924927	7.6348266813	19.6728974093	6.400657954	8.7305768109	NA	21.6136131265	NA	NA	16.2295195048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4370399002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2016_01_26_1_L04_109HP_F3	150.2356342482	168.4117561349	75.4531734768	109.7768617157	85.943418318	27.917259465	120.9405204759	46.033687042	322.5027758228	4.7193265114	36.8132482162	92.9177447385	116.1010766468	208.8522707418	95.6486719003	130.639908918	322.4290200089	148.5393592738	79.4044530873	118.1704289512	17.6003240026	87.7131108496	78.1375359141	8.7675176809	120.438230738	99.7844639572	43.5338083687	91.1503669028	1.5205852116	59.769164877	116.5436021074	168.5246203761	NA	26.5430165745	112.8871935188	29.507091728	66.1498147511	150.8557122661	39.1688062662	61.204569615	70.6357847428	69.9518006421	144.4258504071	52.7914361769	103.9072877331	145.7264405406	56.4693424847	101.2999396125	61.914318161	172.3273795595	54.8895480418	44.8809416316	61.4784561763	15.9886127773	85.5245638867	37.2740918031	57.1237552988	NA	228.732115312	438.7594007876	3.0912363527	372.0985781658	57.2961743756	14.1485709726	NA	7.9823946053	37.9466317882	2.1250062709	255.901973936	3.8088484978	75.0268478319	105.628056574	80.5474236932	94.6841462122	70.7515219476	70.1154964231	72.5384840334	103.1194353365	118.1763421917	131.8827516064	54.3417610161	4.470081854	35.441181945	12.8425037836	1.6931954735	14.2694602011	NA	21.2454297948	25.8276921454	165.7349461121	19.5423273396	NA	NA	18.2206366299	NA	NA	NA	NA	NA	NA	NA	200.0887156562	NA	NA	NA	NA	NA	7.9772414193	NA	NA	NA	NA	5.8100356803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1664178525	NA	NA	NA	NA	NA	NA
kazan5500_2016_04_22_1_L01_115HP_F3	394.7574623176	523.2525892861	307.4033112806	496.4125151447	437.3220770012	273.239118032	304.383218582	121.4114872507	53.4809253229	185.9079925292	84.2370666932	204.8136494638	192.3416420675	270.5548723892	277.8072094603	287.9355433094	471.405765012	204.1318727475	188.6279682065	94.4077805084	80.3794473487	195.7821277791	233.887295946	57.1985073466	366.2129512261	419.6080795268	280.1541899497	302.7437128708	NA	160.7994896826	263.7015533736	NA	67.8431039169	386.3901867017	324.0432798733	192.8007553517	203.6159331997	343.2169924559	77.629154893	396.2332971935	224.4484206012	230.326604634	237.6004423262	130.9774366417	242.0883826909	270.1293901706	259.2072991782	289.9880306543	309.8322855008	343.3308946198	562.4002674076	364.3766305337	299.760742486	145.3262833126	183.3851389423	75.1838781489	241.2329756488	237.4976793947	236.1794474567	1638.334182313	126.0682161745	596.1197106106	354.0949255969	187.062201113	329.148013978	244.4505685631	443.0790624248	13.1080393463	208.8287409822	9.6828289695	114.5651029108	93.6233399566	193.3742442447	238.7217157479	400.6283544851	169.9980526639	101.8621862777	254.2174120911	198.0359844852	195.4872907804	345.8913289187	NA	49.9825951249	NA	NA	22.3267572568	93.6939302946	142.6155572327	NA	325.8996159091	60.6971215363	529.6575844729	84.2604063734	NA	NA	NA	NA	NA	NA	123.9924621565	NA	477.0828491693	102.7342549867	50.0937192075	NA	60.0535616122	93.4399796575	96.4539842393	34.2721423585	14.6338934217	24.4996619571	3.6868918577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.5808690742	68.5089829227	15.1673067905	29.8527237759	NA	NA
kazan5500_2016_04_22_1_L01_119HP_F3	325.261133613	335.0350758142	164.7361356982	291.1399322602	282.7217610006	128.2801641516	174.7751796779	115.0830705884	28.178299423	101.970445614	55.5784942748	153.8338558248	164.7678464135	221.6855884874	166.7583343387	182.2529881488	351.9873166321	135.3531927446	108.7676945498	59.933325647	89.6435537675	114.7128977994	163.9883961867	49.3484231417	220.9886950503	235.6742150335	163.3493828909	167.6803164011	NA	91.6725031281	177.9355347323	NA	NA	181.7341073634	214.3873503714	97.2026750344	127.7773967228	242.8257125662	105.1428140865	190.521700982	147.9216047115	154.5061409765	209.9022895035	87.1966063278	136.2582007802	167.9779126916	126.6103958526	146.8849072835	179.8757584906	207.7600066859	219.426408611	220.3855691426	196.7569702408	65.921732926	110.6613759619	42.848071987	133.5209407974	124.9679385759	225.7652527796	659.6689121587	39.0053001842	260.2236236956	188.8826990194	108.9096256285	173.5743782357	162.6860606666	285.2475727093	8.0169842535	264.9174776842	8.490228681	98.9062425872	91.4402564397	133.0504157032	170.7268574342	200.3909074899	121.8440459139	82.3313889059	169.0209723354	148.1088451112	161.1750380965	200.8620678197	NA	46.8268151324	NA	NA	25.2685527305	59.2523419379	74.666703536	43.3987343817	199.7829537218	26.6863016793	272.5665625813	32.8107643702	NA	NA	69.8159617668	192.4704255304	NA	NA	67.99040959	NA	291.7710962405	44.5182804161	30.8153992524	NA	88.1746501122	50.527575189	53.3270728091	29.769441197	9.4665741929	8.2994360894	2.4488647127	6.0011297365	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6794721541	NA	48.2177657943	NA	NA	NA	NA
kazan5500_2016_04_22_1_L02_137HP_F3	63.8909789044	78.9224829156	35.9573064532	50.258887507	35.7324332531	10.088893953	54.2772433232	24.3043327427	309.1987158217	10.2700978569	18.3497173916	40.8550790566	48.8434652284	NA	47.0287242024	54.0185948661	140.4209340058	61.0193490936	33.4702051907	44.9737199814	9.493026216	37.7235157008	35.4313947923	3.2827380318	64.455277061	56.1643776599	22.7626730886	36.965354915	1.2012037463	41.0801343108	40.1723568971	60.6387095088	19.0785000818	15.5470699506	48.944062948	NA	30.7639853844	65.8883329531	NA	38.2237477178	30.9711366531	33.1838010583	69.0024011147	22.8742241078	51.0282934853	66.5074734922	35.7429766863	58.1862771803	35.6169521417	68.7733462848	44.5617708058	33.4699973032	29.5366116616	14.8119833896	43.9995614368	17.069604898	25.5860598873	34.5064378385	106.7952412502	217.9448614288	NA	144.9011809199	23.6445927754	10.5909935425	42.8642786804	34.4516360754	12.8486470305	1.1357422025	109.8129999057	1.4718046063	32.7438402582	48.2937271224	34.1426593209	40.1254582886	27.0414539466	29.7317463169	30.2194883288	43.9387151938	48.9064242624	63.4750589761	31.7727721718	1.6572534309	21.8409264986	5.092698608	1.148745034	5.7678982096	NA	12.5225184494	10.7450449448	62.3841081571	11.2664036468	NA	10.083718963	8.5990120123	NA	NA	NA	NA	NA	4.4188612347	NA	NA	NA	NA	NA	NA	5.1641856384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2016_04_22_1_L02_138HP_F3	128.2764237104	132.3988855054	95.7783496489	98.4853101057	69.4631907045	35.353788928	104.0906632099	16.3974688503	128.6679213103	23.9275870404	42.6778501917	93.1661413256	115.312125908	NA	91.8843006082	116.8179893737	330.6872471855	135.1335356473	78.3327030322	72.0397525337	26.6050172551	99.0083889117	80.4865023986	NA	142.437439044	150.5216166247	NA	80.9642560119	16.4039172964	64.9858761687	94.7664505621	224.2938593524	NA	73.3604293614	129.3062781282	NA	34.4464453631	112.829346896	19.4428632805	34.5516823691	40.7530953404	NA	172.2446124779	45.8221538944	136.9570647765	165.2774728973	83.4453507315	112.4195084533	78.2860183652	148.562402126	61.8705377267	NA	48.0026219067	14.2890655413	87.8368907445	53.9628608592	60.1288700945	NA	233.867708546	313.6928793558	NA	551.3840120896	14.9411297573	9.3632942174	NA	12.5619355053	6.7848418073	2.4710680841	285.1645932798	0.9096371181	81.8426729234	78.372182903	55.6089831936	108.7631566667	56.023901012	47.9141128137	59.6789979483	74.3856947633	84.4450341903	140.3717093536	28.7058460258	NA	36.6497691971	NA	5.1625892413	12.5787715909	NA	NA	3.2903167823	NA	NA	NA	NA	12.1547718892	NA	NA	NA	NA	5.7449565381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2016_04_22_1_L02_140HP_F3	270.4367457546	331.0551973099	157.2160158648	290.0343095539	189.5840572667	39.5223192924	304.2768521354	62.6360685321	566.6458751288	55.4326628053	78.945429345	185.1495484418	226.9114032825	387.7699862548	198.0032681491	235.8675634124	434.90780655	284.5430272772	146.5979458392	222.1125774462	55.1875137571	172.5978002034	NA	31.5031277911	319.1383341863	279.2213443259	122.2052130128	186.7135694094	13.201723653	412.473696819	242.1978018619	333.6002333094	182.1974067225	176.0488480741	258.2942816574	70.5437395895	93.6508676612	262.7315704669	101.4973018292	134.4564274917	130.8776872375	152.4118874085	302.1153391372	108.9678074198	252.3794568705	259.9744041641	156.0730182954	206.24764945	181.8676424368	309.1386785435	241.212709351	165.0712002717	205.7910039706	70.4273182188	195.7582242829	122.7074193459	119.7351182595	NA	355.0717384791	782.0502164887	NA	626.0154993773	91.3066306199	37.4497099637	86.7254439392	32.0256824823	52.97986012	10.046324044	486.1790229522	9.722965424	127.8693774025	244.3099081905	210.2280580549	230.3351857684	145.1513672456	139.3420656932	145.0596589992	274.9438319174	249.2679001783	248.670809589	109.3625267561	14.4426428272	47.1815462592	22.370990447	13.3898688643	24.4881579997	83.9140168207	30.6506534726	41.7225708726	299.9562363502	NA	290.643406409	NA	45.6121192217	6.7503134067	28.2387930367	256.7859581513	NA	NA	24.4830263328	NA	394.5877430414	NA	NA	NA	NA	NA	42.9880610203	NA	NA	NA	NA	8.6827989361	NA	107.8273922894	NA	NA	NA	NA	NA	NA	NA	NA	3.4274177335	NA	NA	NA	NA	149.1420000739	NA
kazan5500_2016_04_22_1_L03_134HP_F3	78.3441242587	98.1283931646	54.2380969659	59.407574906	47.0247286566	12.7281634613	75.8307407099	20.3094389907	255.8221465887	7.1333192549	22.970770615	54.1712311069	64.0923581882	123.4060228385	57.5744606631	70.4098219606	177.9382496725	84.6829567132	46.9545788385	66.6584177781	15.2232054798	61.247360373	43.8840485365	5.8435890587	95.5444459364	65.2419728527	21.3215154688	47.429369728	5.0231704187	51.0955614125	54.9574131518	123.7909383091	23.2315563465	23.6033094575	64.9610371125	15.5746049803	36.452844669	80.6651759135	15.2513916729	42.9993409999	40.1279984377	35.0751506737	89.5956941335	28.4628831692	66.2518838878	100.0753989289	55.7456853715	61.3944162221	47.307411191	88.6766752589	46.6907557559	10.0142692611	41.5305167289	23.2114749414	56.543334475	23.447820279	31.1114519919	45.9413685968	138.4118312451	239.9641311203	2.5028985862	257.4602344333	26.7318550568	13.5912145905	63.6838613023	47.4345839395	8.2671824113	1.8611524613	145.997692526	2.0578128221	44.1958104922	65.2791916486	43.951911088	55.1510820548	31.5357664046	38.7977210808	44.1992490021	63.464550875	63.8323727346	87.0580063734	36.3664996923	2.2767020056	24.932230216	7.2435284784	1.4036636905	7.8473549439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2016_04_22_1_L03_135HP_F3	96.3092412941	138.1076430762	89.6210852864	95.9528035504	78.051446696	16.3355048905	100.9067912951	35.4806385831	341.7422502981	21.5826816871	34.6284267099	61.1534403083	73.099911139	142.3915758434	75.4959994402	80.7823631944	158.2928585503	112.980652854	60.9813330862	109.5684859106	29.9619381685	74.9703979455	54.5974910824	23.9411878084	133.4860056616	74.4673007632	47.8246120296	65.9913064326	5.9332178091	274.4032667359	96.3366446704	NA	122.5543324572	74.3692759649	99.1965758133	NA	32.0662569953	87.4079916159	23.4968342023	61.853599713	41.9888200316	41.8501576037	124.4622475157	39.8674582713	91.8866170136	121.1747547082	79.1531843787	104.7183635356	80.9100146083	117.7594836423	126.4935858101	118.8034826988	97.497826306	36.1028875719	83.4830316832	66.5270342405	42.8758608983	72.7890222272	113.2674260462	415.3873540925	7.6329710286	216.2520659819	28.7076561442	14.475721312	NA	18.1628570078	7.5021798451	2.1634150589	107.9969304676	3.2473617325	47.6475947392	84.6212954286	62.7847366361	77.2269055827	36.4943989878	57.8177868078	50.7876932814	91.5357579097	89.0842683907	88.9884939564	59.293952123	4.8438191341	17.3033222624	10.9225225604	9.7919051087	12.2336133221	NA	10.7432126281	10.7936665836	NA	NA	NA	NA	18.7796156088	8.148102569	20.4442374087	NA	NA	NA	NA	NA	NA	45.9282370237	19.9690161429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2016_04_22_1_L03_136HP_F3	57.7058766476	68.183022515	36.1268451716	48.6002478175	31.3497825874	NA	56.0921124875	9.4134075099	190.6260751369	1.8892353088	12.1944727952	56.6414181815	74.656173343	NA	38.7387937175	64.7213953362	126.7575253515	73.1609726576	31.2787533167	50.4051934295	9.9907450627	42.1085763478	NA	2.2106191939	75.1497625902	46.1143489352	15.4927964293	43.3324116093	8.9943538952	30.397194307	45.0094724724	83.6922312733	NA	16.2323765072	53.6606913889	NA	49.2058853655	50.0613466894	NA	19.8937108285	24.9584886852	NA	72.2196180767	17.0057157104	42.7559737811	75.4247272014	40.5878390025	47.313087364	33.3660225433	73.3392353687	17.6949157796	13.6023414	30.1058737167	13.3612226796	46.5165062854	29.5057118691	20.9099718664	NA	111.8215864562	175.8868677592	NA	190.0730011031	25.9229870648	13.5721309162	78.9460195931	40.0386162867	5.0075238505	4.1087980329	281.5703287872	1.0141541291	39.0814994216	132.4731190144	49.2691038968	71.5836529455	42.979856905	33.8263206781	49.2639183035	62.0905844864	61.3107844135	85.6852320544	23.1400988712	5.6946704957	17.4704236434	NA	1.2477290397	5.8723117954	NA	NA	9.0765931159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2016_05_31_HP_A_L01_130HP_F3	278.6542041311	337.2629071677	180.99267773	263.3227056163	198.8312082161	36.9502286094	257.2430168651	69.2803361792	703.3492985726	29.9154107866	71.8978004584	204.5932893565	231.7678151469	395.4033989956	185.0202045635	222.8789696508	445.4155370851	288.7937475307	148.484555846	221.8090374374	53.0515863543	180.7524787731	NA	34.2047642527	327.8699382322	219.314726827	88.7813890636	204.4946690855	9.1688937459	333.3849386946	238.5418090329	280.8406965627	144.2503460809	122.4471325219	256.6034552502	51.6057502414	124.9647124334	245.47097581	60.4921383805	128.1754027363	125.6337001847	103.7808616458	301.3666398502	106.3408940569	220.2150156229	282.3514958048	160.9611127976	243.9676871846	170.0902692813	309.2849942046	195.8147375008	145.5450100871	184.0035673457	73.599571301	191.0853839176	140.6956789477	106.5896530612	NA	419.3463364223	887.1176822637	14.2551125606	623.0440399108	95.5614887026	54.1071172671	235.6555865585	141.0512439324	49.3217255794	10.2903882778	857.6085117141	8.0815954507	161.6482919224	345.1355894727	212.3985007791	280.4420144379	167.2994142008	149.1992209056	145.200972903	283.6480739985	246.3133233352	320.6027972887	115.9912313744	26.6977117052	62.6969111836	33.6363093018	15.2990486309	20.802422482	61.2446837303	30.2164036944	39.6715088385	285.3648797753	NA	NA	NA	47.5371828693	1.3372061466	22.078082169	NA	NA	NA	NA	NA	394.3089296819	NA	NA	NA	NA	NA	24.7784554968	NA	NA	NA	NA	5.567886945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8016956255	NA	NA	NA	NA	37.371638914	NA
kazan5500_2016_05_31_HP_A_L01_133HP_F3	167.1976534402	207.545449765	124.5006473714	156.0639083021	124.3544746378	28.1857836115	173.4184245258	41.6163079219	323.7440942417	29.1055022446	57.8224915101	101.2441832589	127.4309602503	265.4014176311	123.7332016916	140.2839208727	274.8676904778	162.4470709553	100.3221520547	161.501004162	37.143503621	118.484934236	111.0226184791	16.0656759184	193.8189717719	96.2247307547	57.7657167369	102.6748137065	8.0430113373	259.9334628348	136.336353756	219.9343467741	102.2250842312	100.9881041311	143.4848352712	NA	44.6459745908	159.6335846241	38.0927346888	89.4020859769	88.948073622	64.645923911	202.4043348148	71.3267043056	181.927087509	163.3969293611	95.6709794798	159.820278231	106.2182489681	181.8373987803	139.9941635241	156.4988154584	111.2041844003	39.8987715091	106.2359897949	66.97427237	83.0868779085	NA	203.8151610376	507.7993717399	NA	453.4278430242	40.1477976549	22.3722351996	43.3343586012	35.0805344209	8.4304456454	4.2579049191	259.1496211718	5.0521036062	93.6516788777	150.4982822798	103.0522352896	134.4342251949	82.45052725	82.0003432531	79.3396230699	135.8520931908	135.4853355405	160.301988974	58.9885951185	8.49183109	33.3322829335	14.5440676683	10.8711243074	14.1166315886	47.1769436737	22.5148168882	11.3665414764	158.8704750349	NA	180.0901943724	NA	32.4708799938	6.5847556101	18.4094445501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2016_05_31_HP_A_L01_152HP_F3	59.1139697916	68.3543716894	29.2580404007	42.9483752229	32.8973380491	8.6180616339	43.1641092587	14.8797259195	179.029703609	7.2875504434	13.0979080716	34.2024583724	42.3499648698	NA	39.2241603708	42.3004124759	118.3408747519	45.8678776761	29.8061088085	35.7953305117	5.9038885405	29.3832836724	NA	3.2708206679	54.020790269	37.1165050878	20.9541221534	28.8683472294	1.5152689712	36.4520487429	31.9370742127	60.5250033431	NA	20.4830465272	39.7818987228	8.7604915364	22.6826346888	58.1298209562	NA	27.633796549	23.3175101209	24.2965147804	56.9444020238	20.3690631189	43.6053203694	52.9949516952	24.2141925504	46.7957065895	29.3317439887	56.3200104148	41.1829078583	22.659654977	20.1418494096	7.8735806449	27.0075324463	16.5184220629	22.1883887799	NA	83.2836372727	194.629415982	NA	139.966638885	19.9811348477	7.3890705206	NA	18.6194615547	11.0388851459	1.5440856874	91.575368349	0.8274480998	26.701491075	41.3318974424	27.6458903599	32.3462842472	22.411034555	23.1722509635	24.6867822398	35.916252417	37.4222930364	47.3792779855	16.7836421506	1.7035072592	18.1080978529	4.7390578177	1.5335049883	3.8141624354	NA	10.0923821689	8.1883399752	53.9553899692	NA	NA	NA	8.1675388401	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.1180339395	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2016_05_31_HP_A_L01_165HP_F3	181.802238322	161.1935080812	69.8561929798	139.3817260701	154.2775811493	26.428161168	130.7817831362	41.3714976517	151.5279549411	78.6378548057	80.7035908778	123.5112872201	162.0504606474	268.863916524	141.3092993195	165.7062280956	393.4452139564	218.0963652835	113.9727286448	156.3921746615	28.5702478511	167.2287045171	112.751118849	33.9935779737	174.9821508713	276.2687435902	NA	113.6720640469	3.9224585445	411.5856764986	150.4451980107	244.1914409219	182.971858472	193.8139289882	197.8631461322	45.1296615811	83.031765962	173.949577643	30.19083169	92.3928704641	72.2606318243	92.5723739011	242.5969945637	61.3978291287	167.1971497461	211.2715593958	136.6814203778	142.3224952461	127.5495621202	256.2281094353	247.0621420183	226.480113775	134.5352188038	49.3938643655	150.7995062713	67.0004136728	71.4602029307	114.2749366119	271.3337245021	426.4722415741	NA	344.0722681861	67.163161693	31.2823171244	NA	8.2317889452	15.3186920262	5.6707602897	300.887161272	1.726981042	111.1402714208	130.1139738777	137.9772854411	175.2399103097	111.5302651189	114.9006399946	99.7330701543	185.9687672574	175.7174898696	216.7554187974	52.6606782252	6.1083084065	35.8355998056	24.0781450834	2.3914626516	17.1167231276	NA	33.9897984709	15.1212083816	179.5445659272	105.5830012865	269.1391567693	46.3823564973	27.7257658173	NA	NA	190.1101185326	19.5926457744	2.0236290127	48.8505496917	8.0720758365	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2016_05_31_HP_A_L02_131HP_F3	419.5419273348	552.3420735907	351.630912407	405.3695561428	374.6703783168	80.77514933	390.1356366159	112.9504380356	941.8528376555	110.7710075202	160.9152064785	259.369090544	322.1181169116	693.766663028	342.6378999727	345.7165434331	655.4817892499	399.0186597401	263.7508704383	470.3662444348	113.7654711787	303.0401722556	295.1702975602	78.0361306817	733.4384706206	309.9765109195	170.6295977468	284.7584724801	27.2706257629	1052.6588045134	410.1159626474	540.4722789463	436.1158177829	361.9912772671	431.3134567135	NA	98.5914512259	389.8669386119	125.1337850852	245.9726221775	191.945865405	184.1473328314	570.1225344429	195.0042726485	467.5012793028	437.4887601598	294.7821982237	429.6588577442	323.2121147407	496.2826487811	439.8135136133	567.7557060928	408.6726355095	116.6102301492	300.6730481213	266.2087382438	225.2518302547	NA	461.7703756735	1762.4569125345	24.3702857558	1249.0029463824	96.6515068561	48.8605073552	NA	5.9979762518	13.9234112676	12.3264570045	538.4957677819	12.9213942367	239.8813724399	361.5241481394	269.2605765211	347.4193719741	197.892741399	250.6474121265	210.8902145213	357.3254707763	341.6009387855	408.179946347	148.3926551808	27.3282703047	65.0887457485	42.2707813074	48.3816041261	44.4935389991	121.2838329867	49.0036711316	19.2290445817	NA	NA	430.6325179486	NA	88.8176612859	15.8354371495	64.7568541263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
