"name" "rpkm" "sample"
"11212" "MH0260_GL0135759" 0 "60HP"
"112231" "469595.CSAG_04688" 0 "60HP"
"112340" "469595.CSAG_02568" 0 "60HP"
"11241" "888063.HMPREF9086_0144" 0 "60HP"
"11255" "NLM023_GL0076294" 0 "60HP"
"11261" "MH0415_GL0006740" 0 "60HP"
"11274" "MH0204_GL0021709" 0 "60HP"
"11281" "MH0093_GL0048349" 0 "60HP"
"11292" "MH0093_GL0053747" 0 "60HP"
"113016" "T2D-146A_GL0001414" 0 "60HP"
"11311" "NOM026_GL0091599" 0 "60HP"
"11325" "O2.CD1-0-PT_GL0038055" 0 "60HP"
"113341" "MH0415_GL0224361" 0 "60HP"
"11341" "DLF010_GL0063910" 0 "60HP"
"11352" "SZEY-40A_GL0022940" 0 "60HP"
"11361" "290338.CKO_01922" 0 "60HP"
"11371" "V1.CD7-0-PN_GL0010892" 0 "60HP"
"11382" "DLM028_GL0022100" 0 "60HP"
"11391" "N005A_GL0073680" 0 "60HP"
"11403" "N022A_GL0121522" 0 "60HP"
"114111" "N020A_GL0025115" 0 "60HP"
"114210" "V1.CD4-0-PT_GL0063438" 0 "60HP"
"114310" "MH0427_GL0052573" 0 "60HP"
"114411" "HT8A_GL0055399" 0 "60HP"
"11454" "V1.UC21-4_GL0067783" 0 "60HP"
"11468" "T2D-132A_GL0079464" 0 "60HP"
"11471" "SZEY-40A_GL0032568" 0 "60HP"
"11482" "T2D-132A_GL0049215" 0 "60HP"
"114914" "T2D-132A_GL0059513" 0 "60HP"
"11501" "N040A_GL0007477" 0 "60HP"
"11513" "SZEY-68A_GL0091207" 0 "60HP"
"11522" "V1.CD3-0-PT_GL0015127" 0 "60HP"
"11531" "T2D-132A_GL0032274" 0 "60HP"
"11541" "NLM027_GL0035957" 0 "60HP"
"11551" "V1.CD3-0-PT_GL0035006" 0 "60HP"
"11561" "V1.UC21-4_GL0064560" 0 "60HP"
"11571" "T2D-132A_GL0079067" 0 "60HP"
"11581" "T2D-132A_GL0051675" 0 "60HP"
"115938" "888063.HMPREF9086_2349" 0 "60HP"
"11601" "V1.UC21-4_GL0085660" 0 "60HP"
"116111" "V1.UC21-4_GL0153069" 0 "60HP"
"11622" "V1.UC21-4_GL0153068" 0 "60HP"
"11638" "MH0260_GL0081215" 0 "60HP"
"11642" "V1.CD3-0-PT_GL0002728" 0 "60HP"
"11652" "NOM025_GL0044073" 0 "60HP"
"11661" "SZEY-95A_GL0033910" 0 "60HP"
"11671" "MH0277_GL0012113" 0 "60HP"
"11681" "SZEY-40A_GL0052133" 0 "60HP"
"11691" "T2D-77A_GL0063277" 0 "60HP"
"11702" "SZEY-40A_GL0061074" 0 "60HP"
"11711" "SZEY-40A_GL0045270" 0 "60HP"
"11722" "SZEY-40A_GL0062901" 0 "60HP"
"11731" "SZEY-40A_GL0041538" 0 "60HP"
"11741" "T2D-192A_GL0048635" 0 "60HP"
"11751" "SZEY-40A_GL0022941" 0 "60HP"
"11761" "T2D-108A_GL0102567" 0 "60HP"
"11771" "SZEY-40A_GL0027552" 0 "60HP"
"11781" "SZEY-40A_GL0042224" 0 "60HP"
"11791" "T2D-192A_GL0022381" 0 "60HP"
"11801" "T2D-132A_GL0075614" 0 "60HP"
"11811" "SZEY-40A_GL0079073" 0 "60HP"
"11821" "SZEY-40A_GL0022935" 0 "60HP"
"11831" "SZEY-40A_GL0045311" 0 "60HP"
"11841" "T2D-77A_GL0060382" 0 "60HP"
"11851" "V1.CD3-0-PT_GL0071848" 0 "60HP"
"118614" "V1.UC21-4_GL0017995" 0 "60HP"
"11876" "888063.HMPREF9086_1256" 0 "60HP"
"11883" "MH0093_GL0000049" 0 "60HP"
"11891" "MH0425_GL0123662" 0 "60HP"
"11901" "V1.CD3-0-PT_GL0008135" 0 "60HP"
"1250" "MH0204_GL0130854" 0 "89HP"
"2147" "MH0014_GL0105798" 0 "89HP"
"3157" "MH0097_GL0015007" 0 "89HP"
"4106" "MH0204_GL0063669" 0 "89HP"
"5164" "MH0014_GL0051197" 0 "89HP"
"6119" "MH0257_GL0115220" 0 "89HP"
"7102" "MH0095_GL0000567" 0 "89HP"
"8101" "MH0014_GL0094960" 0 "89HP"
"9103" "358708.Sd1012_3376" 0 "89HP"
"10101" "MH0093_GL0019530" 0 "89HP"
"11102" "T2D-77A_GL0031944" 0 "89HP"
"1260" "MH0097_GL0015011" 0 "89HP"
"1350" "T2D-114A_GL0049957" 0 "89HP"
"14145" "754092.SFJ1713_0545" 0 "89HP"
"1559" "MH0014_GL0046007" 0 "89HP"
"1620" "932676.SGB_03571" 0 "89HP"
"1720" "550687.ERDG_03360" 0 "89HP"
"1848" "469595.CSAG_04227" 0 "89HP"
"1975" "656437.ECMG_04072" 0 "89HP"
"2070" "199310.c0067" 0 "89HP"
"2148" "MH0014_GL0037010" 0 "89HP"
"2225" "MH0095_GL0001155" 0 "89HP"
"2315" "467705.SGO_0368" 0 "89HP"
"2416" "331111.EcE24377A_0125" 0 "89HP"
"2515" "199310.c3239" 0 "89HP"
"2618" "MH0238_GL0094567" 0 "89HP"
"2730" "MH0014_GL0108310" 0 "89HP"
"2830" "364106.UTI89_C3469" 0 "89HP"
"2918" "MH0014_GL0094942" 0 "89HP"
"3014" "MH0264_GL0103849" 0 "89HP"
"3158" "MH0097_GL0015012" 0 "89HP"
"3222" "MH0093_GL0019534" 0 "89HP"
"3320" "MH0097_GL0015010" 0 "89HP"
"3438" "MH0014_GL0005367" 0 "89HP"
"3520" "MH0014_GL0025917" 0 "89HP"
"3618" "MH0093_GL0040527" 0 "89HP"
"3794" "V1.FI37_GL0074003" 0 "89HP"
"3820" "MH0234_GL0071485" 0 "89HP"
"3915" "MH0014_GL0016708" 0 "89HP"
"40107" "MH0315_GL0115587" 0 "89HP"
"4140" "199310.c0581" 0 "89HP"
"4228" "SZEY-62A_GL0081122" 0 "89HP"
"4312" "754092.SFJ1713_3761" 0 "89HP"
"4413" "V1.CD48-0_GL0101225" 0 "89HP"
"4520" "199310.c1853" 0 "89HP"
"4613" "766145.SFVA6_3638" 0 "89HP"
"4720" "550676.ECDG_02502" 0 "89HP"
"4820" "MH0287_GL0070080" 0 "89HP"
"4912" "N022A_GL0045729" 0 "89HP"
"5010" "V1.CD10-0_GL0019100" 0 "89HP"
"5165" "NLM003_GL0012305" 0 "89HP"
"5230" "MH0014_GL0094959" 0 "89HP"
"5315" "MH0093_GL0019532" 0 "89HP"
"54104" "SZEY-95A_GL0021576" 0 "89HP"
"5538" "DLF009_GL0029590" 0 "89HP"
"5620" "MH0014_GL0026704" 0 "89HP"
"5720" "316401.ETEC_0232" 0 "89HP"
"5816" "ED13A_GL0077814" 0 "89HP"
"5913" "T2D-135A_GL0033046" 0 "89HP"
"6010" "T2D-102A_GL0004460" 0 "89HP"
"6120" "550677.ECEG_02458" 0 "89HP"
"6211" "932676.SGB_03063" 0 "89HP"
"6312" "MH0427_GL0008174" 0 "89HP"
"6419" "529507.PMI2896" 0 "89HP"
"6515" "MH0097_GL0000962" 0 "89HP"
"6610" "MH0079_GL0019080" 0 "89HP"
"6715" "1033813.ECNA114_3954" 0 "89HP"
"6810" "MH0014_GL0004838" 0 "89HP"
"6914" "NOF006_GL0000294" 0 "89HP"
"7022" "766139.SB359474_4449" 0 "89HP"
"7116" "MH0014_GL0094917" 0 "89HP"
"7227" "656404.ERGG_01211" 0 "89HP"
"7313" "MH0014_GL0078399" 0 "89HP"
"7443" "NLM015_GL0010489" 0 "89HP"
"75105" "N043A_GL0090156" 0 "89HP"
"7665" "718254.ENC_35320" 0 "89HP"
"7712" "MH0014_GL0004837" 0 "89HP"
"7820" "656449.ERFG_00964" 0 "89HP"
"7950" "1033813.ECNA114_2452" 0 "89HP"
"8037" "766145.SFVA6_2837" 0 "89HP"
"8120" "MH0014_GL0062780" 0 "89HP"
"8217" "766142.SD15574_2190" 0 "89HP"
"8312" "MH0014_GL0062781" 0 "89HP"
"8422" "550694.ERIG_01040" 0 "89HP"
"8513" "766147.SFK227_2604" 0 "89HP"
"8617" "439855.EcSMS35_0058" 0 "89HP"
"8747" "529885.EfmE980_1445" 0 "89HP"
"8815" "MH0014_GL0094967" 0 "89HP"
"8911" "535205.EfmE1071_1379" 0 "89HP"
"9022" "MH0277_GL0048659" 0 "89HP"
"9112" "199310.c2421" 0 "89HP"
"9220" "MH0014_GL0063410" 0 "89HP"
"9310" "MH0277_GL0038206" 0 "89HP"
"94109" "MH0415_GL0087581" 0 "89HP"
"9510" "MH0014_GL0078392" 0 "89HP"
"9619" "469595.CSAG_00237" 0 "89HP"
"9712" "340186.EcE110019_0796" 0 "89HP"
"9815" "585054.EFER_0144" 0 "89HP"
"9924" "656449.ERFG_03351" 0 "89HP"
"10020" "550694.ERIG_04036" 0 "89HP"
"10112" "656420.ERJG_00824" 0 "89HP"
"10214" "1033813.ECNA114_3664" 0 "89HP"
"10320" "585054.EFER_2976" 0 "89HP"
"10413" "199310.c1922" 0 "89HP"
"10514" "585054.EFER_2541" 0 "89HP"
"10610" "754093.SD1617_2158" 0 "89HP"
"10711" "MH0097_GL0011159" 0 "89HP"
"10840" "550677.ECEG_01404" 0 "89HP"
"10920" "MH0252_GL0013874" 0 "89HP"
"11047" "405955.APECO1_1164" 0 "89HP"
"11113" "MH0315_GL0183737" 0 "89HP"
"11213" "585054.EFER_2538" 0 "89HP"
"11312" "MH0303_GL0048181" 0 "89HP"
"11455" "MH0415_GL0123803" 0 "89HP"
"11514" "MH0025_GL0006074" 0 "89HP"
"11620" "V1.FI22_GL0144091" 0 "89HP"
"11712" "MH0014_GL0062859" 0 "89HP"
"11812" "300267.SDY_3560" 0 "89HP"
"11955" "1072459.CE10_4035" 0 "89HP"
"12061" "199310.c0927" 0 "89HP"
"12118" "550677.ECEG_00358" 0 "89HP"
"12217" "316401.ETEC_2217" 0 "89HP"
"12311" "585054.EFER_2161" 0 "89HP"
"12411" "MH0308_GL0126648" 0 "89HP"
"12531" "585054.EFER_3090" 0 "89HP"
"1265" "MH0014_GL0046008" 0 "89HP"
"12723" "656420.ERJG_02607" 0 "89HP"
"12812" "585054.EFER_2272" 0 "89HP"
"12983" "MH0277_GL0004317" 0 "89HP"
"13015" "199310.c3238" 0 "89HP"
"13126" "MH0450_GL0230180" 0 "89HP"
"13253" "656380.ECGG_01176" 0 "89HP"
"13325" "656420.ERJG_00825" 0 "89HP"
"13420" "O2.CD1-0-PT_GL0050406" 0 "89HP"
"1354" "ED50A_GL0028344" 0 "89HP"
"13621" "MH0179_GL0041611" 0 "89HP"
"13715" "1033813.ECNA114_3877" 0 "89HP"
"13854" "MH0014_GL0111038" 0 "89HP"
"1399" "1072459.CE10_2144" 0 "89HP"
"14025" "MH0415_GL0047080" 0 "89HP"
"14146" "MH0415_GL0067919" 0 "89HP"
"14216" "1045856.EcWSU1_03562" 0 "89HP"
"14334" "550694.ERIG_03922" 0 "89HP"
"14445" "MH0415_GL0180261" 0 "89HP"
"14521" "766147.SFK227_2603" 0 "89HP"
"14612" "300267.SDY_4023" 0 "89HP"
"14733" "MH0008_GL0011402" 0 "89HP"
"14811" "V1.CD3-0-PN_GL0073894" 0 "89HP"
"14911" "754093.SD1617_0889" 0 "89HP"
"1503" "766145.SFVA6_2836" 0 "89HP"
"15113" "469595.CSAG_04651" 0 "89HP"
"15211" "MH0093_GL0020809" 0 "89HP"
"15330" "MH0014_GL0016888" 0 "89HP"
"15420" "NOM004_GL0003550" 0 "89HP"
"15510" "290338.CKO_02505" 0 "89HP"
"1566" "656374.ERCG_00533" 0 "89HP"
"15714" "550694.ERIG_00859" 0 "89HP"
"1588" "T2D-109A_GL0050899" 0 "89HP"
"15910" "766142.SD15574_3478" 0 "89HP"
"16020" "469595.CSAG_03931" 0 "89HP"
"16112" "MH0350_GL0132597" 0 "89HP"
"16233" "MH0014_GL0067771" 0 "89HP"
"16317" "997825.ECF_00189" 0 "89HP"
"16410" "MH0265_GL0025658" 0 "89HP"
"16563" "MH0025_GL0024004" 0 "89HP"
"1668" "O2.CD1-0_GL0208323" 0 "89HP"
"1676" "670890.ECLT68_1330" 0 "89HP"
"1685" "656420.ERJG_02565" 0 "89HP"
"1695" "DOM008_GL0002520" 0 "89HP"
"1704" "1048689.ECO55CA74_20350" 0 "89HP"
"17120" "656420.ERJG_02902" 0 "89HP"
"1727" "656420.ERJG_02605" 0 "89HP"
"1733" "MH0014_GL0053433" 0 "89HP"
"1742" "MH0301_GL0037360" 0 "89HP"
"17510" "N087A_GL0100633" 0 "89HP"
"1765" "MH0097_GL0040496" 0 "89HP"
"1772" "NOM005_GL0027217" 0 "89HP"
"1787" "MH0014_GL0090840" 0 "89HP"
"1793" "MH0359_GL0162556" 0 "89HP"
"18048" "ED19A_GL0000858" 0 "89HP"
"18111" "MH0014_GL0111040" 0 "89HP"
"18263" "V1.CD10-0_GL0035977" 0 "89HP"
"18316" "591020.SFxv_0523" 0 "89HP"
"1849" "696406.UMNK88_944" 0 "89HP"
"1854" "MH0121_GL0078600" 0 "89HP"
"1864" "656420.ERJG_02187" 0 "89HP"
"18753" "MH0415_GL0053984" 0 "89HP"
"1884" "MH0238_GL0183876" 0 "89HP"
"18926" "T2D-12A_GL0079900" 0 "89HP"
"19026" "MH0014_GL0062784" 0 "89HP"
"19111" "1072459.CE10_2397" 0 "89HP"
"19212" "754092.SFJ1713_2437" 0 "89HP"
"19311" "SZEY-95A_GL0022207" 0 "89HP"
"19448" "SZEY-48A_GL0015140" 0 "89HP"
"19547" "MH0097_GL0090611" 0 "89HP"
"19611" "ED19A_GL0055839" 0 "89HP"
"1976" "198214.SF0805" 0 "89HP"
"1988" "V1.CD11-0_GL0028089" 0 "89HP"
"1996" "N062A_GL0031945" 0 "89HP"
"2003" "MH0014_GL0046011" 0 "89HP"
"20114" "V1.CD12-3_GL0024370" 0 "89HP"
"20211" "656449.ERFG_02885" 0 "89HP"
"20311" "MH0415_GL0220578" 0 "89HP"
"20431" "DLM012_GL0058938" 0 "89HP"
"20516" "ED11A_GL0008364" 0 "89HP"
"20656" "MH0415_GL0079975" 0 "89HP"
"2076" "DLM005_GL0002918" 0 "89HP"
"20855" "MH0415_GL0217279" 0 "89HP"
"20914" "656449.ERFG_01368" 0 "89HP"
"21052" "MH0014_GL0016730" 0 "89HP"
"21115" "T2D-53A_GL0050463" 0 "89HP"
"21246" "MH0363_GL0142090" 0 "89HP"
"21311" "MH0415_GL0112852" 0 "89HP"
"2149" "T2D-63A_GL0094868" 0 "89HP"
"2152" "NLM003_GL0007311" 0 "89HP"
"2163" "V1.CD12-3_GL0012474" 0 "89HP"
"2172" "ED20A_GL0072825" 0 "89HP"
"2182" "N038A_GL0078531" 0 "89HP"
"2197" "766147.SFK227_2609" 0 "89HP"
"2202" "MH0415_GL0168896" 0 "89HP"
"22114" "MH0415_GL0231794" 0 "89HP"
"2226" "V1.UC58-4_GL0050557" 0 "89HP"
"2234" "V1.CD4-0-PT_GL0036734" 0 "89HP"
"2248" "MH0014_GL0047256" 0 "89HP"
"2253" "656390.ERLG_03933" 0 "89HP"
"2268" "550672.ECCG_03912" 0 "89HP"
"2274" "T2D-155A_GL0085364" 0 "89HP"
"2283" "MH0265_GL0062939" 0 "89HP"
"2297" "O2.UC19-1_GL0082498" 0 "89HP"
"2304" "656414.ECHG_03158" 0 "89HP"
"2316" "T2D-123A_GL0086183" 0 "89HP"
"2323" "MH0014_GL0110987" 0 "89HP"
"2332" "MH0427_GL0048450" 0 "89HP"
"23423" "199310.c3763" 0 "89HP"
"2352" "591020.SFxv_1753" 0 "89HP"
"23612" "MH0277_GL0048662" 0 "89HP"
"23734" "V1.CD11-0_GL0040229" 0 "89HP"
"23815" "566546.ECW_m3763" 0 "89HP"
"23916" "MH0014_GL0072727" 0 "89HP"
"2402" "766146.SFK218_0727" 0 "89HP"
"2417" "MH0309_GL0022381" 0 "89HP"
"24237" "1033813.ECNA114_3613" 0 "89HP"
"2432" "300267.SDY_3559" 0 "89HP"
"2444" "MH0014_GL0094955" 0 "89HP"
"2453" "T2D-12A_GL0089039" 0 "89HP"
"2464" "SZEY-79A_GL0004412" 0 "89HP"
"2473" "O2.UC3-1_GL0093006" 0 "89HP"
"2483" "SZEY-73A_GL0011496" 0 "89HP"
"2493" "SZEY-95A_GL0012176" 0 "89HP"
"25022" "MH0415_GL0078026" 0 "89HP"
"2516" "T2D-57A_GL0109943" 0 "89HP"
"2526" "V1.FI22_GL0143835" 0 "89HP"
"2535" "MH0014_GL0025980" 0 "89HP"
"2542" "MH0332_GL0039644" 0 "89HP"
"2557" "685038.NRG857_05585" 0 "89HP"
"2562" "V1.CD7-0-PN_GL0019361" 0 "89HP"
"25744" "MH0014_GL0094920" 0 "89HP"
"2583" "DOM012_GL0017939" 0 "89HP"
"25915" "MH0014_GL0046009" 0 "89HP"
"26034" "MH0315_GL0034880" 0 "89HP"
"2619" "NLM015_GL0042141" 0 "89HP"
"2623" "MH0014_GL0078400" 0 "89HP"
"2632" "MH0343_GL0050020" 0 "89HP"
"2642" "T2D-13A_GL0081725" 0 "89HP"
"2652" "670892.EC3431_2388" 0 "89HP"
"26616" "MH0014_GL0021577" 0 "89HP"
"2672" "MH0415_GL0204931" 0 "89HP"
"2682" "198215.S4169" 0 "89HP"
"26925" "N075A_GL0121545" 0 "89HP"
"27035" "754093.SD1617_5297" 0 "89HP"
"27113" "MH0298_GL0107259" 0 "89HP"
"27210" "766142.SD15574_5423" 0 "89HP"
"2734" "DLM023_GL0041511" 0 "89HP"
"2742" "NOM018_GL0071403" 0 "89HP"
"27542" "MH0415_GL0218679" 0 "89HP"
"27641" "MH0415_GL0045589" 0 "89HP"
"2772" "DLM020_GL0035212" 0 "89HP"
"27834" "V1.CD41-0_GL0132529" 0 "89HP"
"27965" "SZEY-95A_GL0035867" 0 "89HP"
"28035" "MH0330_GL0092751" 0 "89HP"
"28142" "766147.SFK227_0427" 0 "89HP"
"28219" "766139.SB359474_1152" 0 "89HP"
"2834" "N028A_GL0035534" 0 "89HP"
"28441" "MH0458_GL0103801" 0 "89HP"
"28516" "V1.CD25-4_GL0144579" 0 "89HP"
"28658" "V1.UC5-0_GL0102120" 0 "89HP"
"28716" "V1.FI14_GL0111182" 0 "89HP"
"28860" "MH0204_GL0079131" 0 "89HP"
"28944" "ED13A_GL0072028" 0 "89HP"
"2902" "1028307.EAE_09970" 0 "89HP"
"2919" "NLM027_GL0040481" 0 "89HP"
"2922" "ED13A_GL0047946" 0 "89HP"
"29310" "MH0204_GL0200942" 0 "89HP"
"2945" "MH0204_GL0093217" 0 "89HP"
"2954" "DLM028_GL0029861" 0 "89HP"
"2964" "585054.EFER_0708" 0 "89HP"
"2972" "640131.Kvar_1252" 0 "89HP"
"2982" "469595.CSAG_03062" 0 "89HP"
"2992" "O2.UC38-0_GL0047585" 0 "89HP"
"3001" "MH0204_GL0200943" 0 "89HP"
"3015" "O2.UC38-0_GL0028315" 0 "89HP"
"3021" "585054.EFER_0065" 0 "89HP"
"3031" "MH0008_GL0031352" 0 "89HP"
"3041" "O2.UC38-0_GL0072619" 0 "89HP"
"3051" "585054.EFER_3442" 0 "89HP"
"3061" "MH0008_GL0003015" 0 "89HP"
"3071" "O2.UC38-0_GL0090720" 0 "89HP"
"3081" "NLM027_GL0001890" 0 "89HP"
"3091" "T2D-45A_GL0147087" 0 "89HP"
"31011" "MH0204_GL0126112" 0 "89HP"
"31111" "O2.UC38-0_GL0073831" 0 "89HP"
"31211" "T2D-51A_GL0156676" 0 "89HP"
"31313" "O2.UC38-0_GL0060093" 0 "89HP"
"31413" "DLM028_GL0031873" 0 "89HP"
"3159" "439855.EcSMS35_0982" 0 "89HP"
"3163" "MH0008_GL0046420" 0 "89HP"
"31758" "O2.UC38-0_GL0022746" 0 "89HP"
"3182" "NLM027_GL0043540" 0 "89HP"
"31931" "O2.UC38-0_GL0002007" 0 "89HP"
"32010" "N086A_GL0049070" 0 "89HP"
"32114" "SZEY-81A_GL0026008" 0 "89HP"
"3223" "O2.UC38-0_GL0017388" 0 "89HP"
"3235" "O2.UC38-0_GL0046750" 0 "89HP"
"3246" "585054.EFER_0983" 0 "89HP"
"32516" "MH0415_GL0203291" 0 "89HP"
"32633" "585054.EFER_2554" 0 "89HP"
"3274" "MH0204_GL0130853" 0 "89HP"
"3288" "O2.UC38-0_GL0090719" 0 "89HP"
"32943" "MH0204_GL0199584" 0 "89HP"
"3303" "1006551.KOX_26105" 0 "89HP"
"33135" "MH0415_GL0074685" 0 "89HP"
"3323" "484021.KP1_4373" 0 "89HP"
"3333" "O2.UC38-0_GL0001709" 0 "89HP"
"3347" "SZEY-40A_GL0070746" 0 "89HP"
"3353" "MH0415_GL0125697" 0 "89HP"
"3362" "MH0008_GL0004225" 0 "89HP"
"3372" "O2.UC38-0_GL0055769" 0 "89HP"
"33831" "DLF010_GL0039720" 0 "89HP"
"3393" "MH0008_GL0004226" 0 "89HP"
"3403" "SZEY-66A_GL0032704" 0 "89HP"
"34117" "DLM028_GL0007708" 0 "89HP"
"34213" "MH0008_GL0002861" 0 "89HP"
"3439" "MH0008_GL0043601" 0 "89HP"
"34413" "469608.HMPREF0485_03542" 0 "89HP"
"3453" "MH0008_GL0004227" 0 "89HP"
"3463" "290338.CKO_00063" 0 "89HP"
"3472" "T2D-14A_GL0048964" 0 "89HP"
"3482" "O2.UC38-0_GL0050415" 0 "89HP"
"3492" "ED13A_GL0050599" 0 "89HP"
"3506" "926028.ECO2687_10363" 0 "89HP"
"35111" "T2D-110A_GL0058390" 0 "89HP"
"3525" "MH0025_GL0013096" 0 "89HP"
"3532" "SZEY-10A_GL0086712" 0 "89HP"
"3542" "MH0204_GL0128060" 0 "89HP"
"3552" "DLM028_GL0026844" 0 "89HP"
"35624" "656420.ERJG_01277" 0 "89HP"
"3572" "MH0415_GL0106335" 0 "89HP"
"3584" "MH0204_GL0160860" 0 "89HP"
"3595" "T2D-110A_GL0094434" 0 "89HP"
"3603" "O2.UC38-0_GL0069194" 0 "89HP"
"3619" "SZEY-81A_GL0060467" 0 "89HP"
"3622" "469608.HMPREF0485_02366" 0 "89HP"
"36322" "667127.HMPREF0484_3313" 0 "89HP"
"3642" "SZEY-81A_GL0066576" 0 "89HP"
"3653" "T2D-14A_GL0122166" 0 "89HP"
"36650" "MH0008_GL0020244" 0 "89HP"
"3673" "MH0008_GL0046421" 0 "89HP"
"3682" "O2.UC38-0_GL0031147" 0 "89HP"
"3692" "DLM001_GL0081033" 0 "89HP"
"3702" "585054.EFER_3860" 0 "89HP"
"37146" "585054.EFER_0548" 0 "89HP"
"37213" "O2.UC51-0_GL0027137" 0 "89HP"
"37333" "SZEY-81A_GL0053510" 0 "89HP"
"37421" "MH0415_GL0043904" 0 "89HP"
"37512" "MH0008_GL0046418" 0 "89HP"
"37613" "MH0008_GL0024870" 0 "89HP"
"37711" "MH0008_GL0046788" 0 "89HP"
"37812" "O2.UC38-0_GL0052342" 0 "89HP"
"3795" "216599.SS53G_0998" 0 "89HP"
"3802" "ED19A_GL0050756" 0 "89HP"
"38139" "MH0008_GL0004235" 0 "89HP"
"38224" "ED13A_GL0073262" 0 "89HP"
"3832" "O2.UC38-0_GL0033458" 0 "89HP"
"3842" "T2D-132A_GL0094338" 0 "89HP"
"3853" "V1.CD15-3_GL0002074" 0 "89HP"
"3862" "MH0415_GL0021013" 0 "89HP"
"3872" "O2.UC38-0_GL0087909" 0 "89HP"
"38811" "656449.ERFG_03841" 0 "89HP"
"38933" "MH0415_GL0184820" 0 "89HP"
"3903" "V1.CD4-0-PT_GL0044493" 0 "89HP"
"3916" "MH0336_GL0087353" 0 "89HP"
"3922" "O2.UC38-0_GL0074155" 0 "89HP"
"3933" "MH0415_GL0126660" 0 "89HP"
"3943" "O2.UC38-0_GL0048298" 0 "89HP"
"3954" "SZEY-63A_GL0025730" 0 "89HP"
"3962" "MH0008_GL0031584" 0 "89HP"
"3972" "MH0277_GL0051443" 0 "89HP"
"3985" "V1.FI24_GL0114125" 0 "89HP"
"39914" "DLM016_GL0063965" 0 "89HP"
"4001" "MH0133_GL0074692" 0 "89HP"
"40159" "O2.UC38-0_GL0022068" 0 "89HP"
"40232" "469595.CSAG_03907" 0 "89HP"
"40311" "766145.SFVA6_0885" 0 "89HP"
"40433" "362663.ECP_0552" 0 "89HP"
"40512" "926027.ECO9389_00959" 0 "89HP"
"40611" "V1.CD4-0-PT_GL0029725" 0 "89HP"
"40728" "V1.FI32_GL0000895" 0 "89HP"
"40811" "V1.CD7-0-PN_GL0033802" 0 "89HP"
"40911" "O2.UC38-0_GL0038307" 0 "89HP"
"4107" "T2D-77A_GL0057955" 0 "89HP"
"41111" "O2.UC38-0_GL0003902" 0 "89HP"
"41212" "V1.FI22_GL0027188" 0 "89HP"
"41310" "MH0415_GL0032784" 0 "89HP"
"4147" "766141.SB521682_4791" 0 "89HP"
"41554" "MH0415_GL0004394" 0 "89HP"
"4167" "T2D-31A_GL0055065" 0 "89HP"
"41711" "MH0014_GL0046165" 0 "89HP"
"4182" "T2D-46A_GL0004289" 0 "89HP"
"41914" "MH0415_GL0177104" 0 "89HP"
"4203" "N013A_GL0076020" 0 "89HP"
"42111" "MH0265_GL0166688" 0 "89HP"
"4229" "1048254.C22711_4238" 0 "89HP"
"42353" "T2D-77A_GL0025885" 0 "89HP"
"4242" "469595.CSAG_00256" 0 "89HP"
"42525" "N021A_GL0004467" 0 "89HP"
"4269" "290338.CKO_02689" 0 "89HP"
"4273" "316401.ETEC_0222" 0 "89HP"
"4283" "469595.CSAG_04225" 0 "89HP"
"4293" "V1.UC21-4_GL0005399" 0 "89HP"
"4302" "535205.EfmE1071_1142" 0 "89HP"
"4313" "316401.ETEC0219" 0 "89HP"
"4322" "290338.CKO_04035" 0 "89HP"
"4332" "MH0264_GL0021182" 0 "89HP"
"4342" "MH0014_GL0062783" 0 "89HP"
"4351" "MH0037_GL0029922" 0 "89HP"
"4361" "O2.CD2-0_GL0071571" 0 "89HP"
"43740" "MH0008_GL0021440" 0 "89HP"
"4389" "O2.UC19-1_GL0076126" 0 "89HP"
"43911" "511145.b2641" 0 "89HP"
"4407" "T2D-108A_GL0193556" 0 "89HP"
"4414" "T2D-108A_GL0064894" 0 "89HP"
"4423" "290338.CKO_00157" 0 "89HP"
"4432" "MH0415_GL0210116" 0 "89HP"
"4442" "MH0367_GL0113294" 0 "89HP"
"44547" "DLM012_GL0023980" 0 "89HP"
"44629" "656420.ERJG_00541" 0 "89HP"
"44723" "656449.ERFG_04218" 0 "89HP"
"4484" "585054.EFER_1665" 0 "89HP"
"4492" "MH0338_GL0187542" 0 "89HP"
"45026" "SZEY-93A_GL0042064" 0 "89HP"
"45124" "MH0204_GL0175220" 0 "89HP"
"45248" "469595.CSAG_04235" 0 "89HP"
"4532" "585054.EFER_2553" 0 "89HP"
"4542" "V1.UC14-1_GL0013404" 0 "89HP"
"4554" "V1.CD3-0-PT_GL0084481" 0 "89HP"
"4569" "O2.UC19-1_GL0076129" 0 "89HP"
"45711" "MH0424_GL0107274" 0 "89HP"
"4583" "V1.UC39-4_GL0026579" 0 "89HP"
"4592" "NOF001_GL0052606" 0 "89HP"
"4603" "290338.CKO_04033" 0 "89HP"
"4614" "469595.CSAG_02520" 0 "89HP"
"4626" "MH0415_GL0142097" 0 "89HP"
"4637" "O2.UC19-1_GL0076136" 0 "89HP"
"4646" "V1.CD4-0-PT_GL0066546" 0 "89HP"
"4655" "MH0204_GL0175236" 0 "89HP"
"4665" "NLM027_GL0063840" 0 "89HP"
"4675" "MH0012_GL0162658" 0 "89HP"
"4687" "V1.FI24_GL0192862" 0 "89HP"
"4693" "O2.UC51-2_GL0232395" 0 "89HP"
