"name" "rpkm" "sample"
"17415" "SZEY-95A_GL0001927" 0 "61HP"
"17519" "MH0450_GL0182782" 0 "61HP"
"17657" "O2.CD2-0_GL0069881" 0 "61HP"
"17740" "478008.ECH7EC869_2995" 0 "61HP"
"1787" "409438.ECSE_2865" 0 "61HP"
"1797" "331111.EcE24377A_0501" 0 "61HP"
"18013" "331111.EcE24377A_4739" 0 "61HP"
"18114" "670890.ECLT68_5193" 0 "61HP"
"18210" "1068608.IAE_07893" 0 "61HP"
"18324" "331112.EcHS_A3693" 0 "61HP"
"1846" "331112.EcHS_A2957" 0 "61HP"
"1856" "364106.UTI89_C1121" 0 "61HP"
"18615" "MH0014_GL0094929" 0 "61HP"
"1876" "MH0008_GL0019588" 0 "61HP"
"18835" "N089A_GL0090637" 0 "61HP"
"1897" "MH0204_GL0185213" 0 "61HP"
"19031" "MH0348_GL0011327" 0 "61HP"
"19140" "926026.ECO5101_24206" 0 "61HP"
"19215" "409438.ECSE_0020" 0 "61HP"
"19315" "SZEY-48A_GL0063392" 0 "61HP"
"19416" "1048689.ECO55CA74_08965" 0 "61HP"
"19515" "N089A_GL0090635" 0 "61HP"
"19611" "ED13A_GL0075461" 0 "61HP"
"1977" "O2.UC38-0_GL0059833" 0 "61HP"
"1986" "MH0425_GL0119426" 0 "61HP"
"19924" "V1.UC5-3_GL0142779" 0 "61HP"
"2005" "585054.EFER_2922" 0 "61HP"
"20110" "550694.ERIG_00720" 0 "61HP"
"2025" "469608.HMPREF0485_02099" 0 "61HP"
"20314" "T2D-46A_GL0010413" 0 "61HP"
"2045" "T2D-57A_GL0116224" 0 "61HP"
"20513" "DLM028_GL0009938" 0 "61HP"
"20626" "1028307.EAE_13660" 0 "61HP"
"20715" "670899.ECRN5871_3028" 0 "61HP"
"20822" "405955.APECO1_1453" 0 "61HP"
"2095" "679206.HMPREF9346_01231" 0 "61HP"
"21037" "O2.UC38-0_GL0021484" 0 "61HP"
"21111" "MH0415_GL0183060" 0 "61HP"
"21212" "MH0415_GL0220566" 0 "61HP"
"2135" "T2D-77A_GL0064533" 0 "61HP"
"2145" "MH0425_GL0127057" 0 "61HP"
"2155" "SZEY-68A_GL0059575" 0 "61HP"
"2165" "MH0343_GL0071059" 0 "61HP"
"21730" "MH0093_GL0013881" 0 "61HP"
"2185" "MH0221_GL0059213" 0 "61HP"
"2195" "MH0350_GL0196516" 0 "61HP"
"22030" "T2D-66A_GL0082323" 0 "61HP"
"22147" "V1.CD20-0_GL0084228" 0 "61HP"
"2228" "N086A_GL0028719" 0 "61HP"
"2235" "MH0350_GL0132938" 0 "61HP"
"2245" "NLM003_GL0010004" 0 "61HP"
"22541" "MH0179_GL0059047" 0 "61HP"
"22612" "656420.ERJG_03168" 0 "61HP"
"22755" "MH0448_GL0137412" 0 "61HP"
"22814" "656429.ERHG_02192" 0 "61HP"
"2295" "O2.UC26-1_GL0047534" 0 "61HP"
"23022" "MH0298_GL0101226" 0 "61HP"
"23116" "N022A_GL0005851" 0 "61HP"
"23245" "MH0448_GL0149560" 0 "61HP"
"23322" "V1.FI34_GL0076923" 0 "61HP"
"23429" "932676.SGB_03685" 0 "61HP"
"23517" "766145.SFVA6_0190" 0 "61HP"
"23636" "MH0415_GL0187651" 0 "61HP"
"23731" "V1.CD12-3_GL0070699" 0 "61HP"
"23812" "T2D-13A_GL0014483" 0 "61HP"
"23929" "MH0330_GL0044530" 0 "61HP"
"24016" "ED15A_GL0065904" 0 "61HP"
"24112" "766142.SD15574_0872" 0 "61HP"
"24217" "331112.EcHS_A3375" 0 "61HP"
"2436" "1048689.ECO55CA74_02525" 0 "61HP"
"24426" "331111.EcE24377A_4208" 0 "61HP"
"2455" "195103.CPF_1487" 0 "61HP"
"2468" "MH0277_GL0026260" 0 "61HP"
"2476" "MH0277_GL0052827" 0 "61HP"
"24840" "199310.c3688" 0 "61HP"
"2497" "MH0025_GL0074777" 0 "61HP"
"25024" "656420.ERJG_02923" 0 "61HP"
"25112" "1072459.CE10_0024" 0 "61HP"
"25222" "MH0415_GL0136267" 0 "61HP"
"25326" "T2D-192A_GL0017522" 0 "61HP"
"25414" "O2.CD1-0-PT_GL0120566" 0 "61HP"
"2556" "T2D-134A_GL0082366" 0 "61HP"
"25615" "SZEY-68A_GL0074034" 0 "61HP"
"25759" "MH0277_GL0039167" 0 "61HP"
"2586" "585054.EFER_2505" 0 "61HP"
"25911" "MH0415_GL0045378" 0 "61HP"
"26035" "MH0415_GL0156450" 0 "61HP"
"26115" "MH0427_GL0005502" 0 "61HP"
"26216" "290338.CKO_02566" 0 "61HP"
"26323" "199310.c0668" 0 "61HP"
"26416" "300267.SDY_0081" 0 "61HP"
"26513" "MH0014_GL0019350" 0 "61HP"
"2669" "MH0415_GL0047077" 0 "61HP"
"26754" "O2.UC51-0_GL0087143" 0 "61HP"
"26810" "MH0415_GL0128281" 0 "61HP"
"26939" "MH0415_GL0183061" 0 "61HP"
"2706" "NLM022_GL0088603" 0 "61HP"
"27121" "MH0427_GL0091022" 0 "61HP"
"27210" "MH0265_GL0109643" 0 "61HP"
"2737" "DOF004_GL0074902" 0 "61HP"
"2746" "656420.ERJG_03724" 0 "61HP"
"2756" "199310.c0014" 0 "61HP"
"2766" "199310.c4252" 0 "61HP"
"27711" "444447.ECH7EC4206_A5081" 0 "61HP"
"27816" "696406.UMNK88_4149" 0 "61HP"
"2799" "MH0014_GL0048512" 0 "61HP"
"2805" "199310.c3619" 0 "61HP"
"28147" "MH0277_GL0013882" 0 "61HP"
"28216" "MH0277_GL0013878" 0 "61HP"
"28315" "199310.c1242" 0 "61HP"
"28418" "550687.ERDG_04284" 0 "61HP"
"28546" "199310.c3623" 0 "61HP"
"28615" "MH0025_GL0036829" 0 "61HP"
"28718" "MH0277_GL0013881" 0 "61HP"
"28875" "585057.ECIAI39_3423" 0 "61HP"
"28936" "MH0266_GL0161506" 0 "61HP"
"29017" "MH0277_GL0013880" 0 "61HP"
"29122" "766157.SF274771_4540" 0 "61HP"
"29216" "MH0014_GL0094926" 0 "61HP"
"29312" "MH0014_GL0089664" 0 "61HP"
"29411" "199310.c1254" 0 "61HP"
"2956" "MH0014_GL0094930" 0 "61HP"
"29611" "MH0266_GL0131409" 0 "61HP"
"2977" "1072459.CE10_4045" 0 "61HP"
"2987" "SZEY-48A_GL0029106" 0 "61HP"
"2996" "MH0159_GL0038676" 0 "61HP"
"30016" "585035.ECS88_3919" 0 "61HP"
"30117" "SZEY-104A_GL0033132" 0 "61HP"
"30212" "199310.c3569" 0 "61HP"
"30320" "MH0424_GL0140377" 0 "61HP"
"30412" "DOF007_GL0039901" 0 "61HP"
"30517" "199310.c3586" 0 "61HP"
"30615" "MH0450_GL0179475" 0 "61HP"
"3076" "T2D-107A_GL0146414" 0 "61HP"
"3089" "V1.UC38-4_GL0028251" 0 "61HP"
"3096" "MH0122_GL0021401" 0 "61HP"
"3109" "V1.UC3-0_GL0010862" 0 "61HP"
"31110" "MH0234_GL0074234" 0 "61HP"
"3126" "MH0277_GL0024347" 0 "61HP"
"3135" "MH0277_GL0024346" 0 "61HP"
"3145" "MH0277_GL0024345" 0 "61HP"
"3155" "290338.CKO_00042" 0 "61HP"
"3165" "216592.EC042_2094" 0 "61HP"
"3175" "585035.ECS88_3333" 0 "61HP"
"3185" "MH0303_GL0026070" 0 "61HP"
"3195" "NLM027_GL0001411" 0 "61HP"
"3205" "MH0025_GL0080556" 0 "61HP"
"32110" "585057.ECIAI39_4320" 0 "61HP"
"3225" "656444.ECNG_04584" 0 "61HP"
"3235" "766141.SB521682_4388" 0 "61HP"
"32412" "V1.UC21-4_GL0155091" 0 "61HP"
"3255" "NLF008_GL0063089" 0 "61HP"
"3267" "V1.CD10-0_GL0030342" 0 "61HP"
"32716" "T2D-149A_GL0058115" 0 "61HP"
"3285" "SZEY-81A_GL0042310" 0 "61HP"
"3295" "DLM010_GL0007616" 0 "61HP"
"33017" "364106.UTI89_C4894" 0 "61HP"
"33111" "O2.UC5-2_GL0041907" 0 "61HP"
"33218" "O2.UC19-1_GL0012720" 0 "61HP"
"33321" "V1.CD5-0-PN_GL0056925" 0 "61HP"
"33414" "547468.EfmU0317_2007" 0 "61HP"
"3356" "667127.HMPREF0484_0979" 0 "61HP"
"33610" "550677.ECEG_04419" 0 "61HP"
"3377" "MH0350_GL0161903" 0 "61HP"
"3386" "DLF010_GL0033325" 0 "61HP"
"3399" "656419.ECJG_04662" 0 "61HP"
"34011" "656429.ERHG_02209" 0 "61HP"
"3419" "MH0260_GL0009173" 0 "61HP"
"3427" "MH0260_GL0008681" 0 "61HP"
"34316" "MH0260_GL0044551" 0 "61HP"
"3448" "NLM027_GL0002674" 0 "61HP"
"3458" "SZEY-95A_GL0021455" 0 "61HP"
"3468" "DLF008_GL0026672" 0 "61HP"
"3475" "NLM027_GL0031577" 0 "61HP"
"34831" "DLM013_GL0043011" 0 "61HP"
"34927" "333849.EfaeDRAFT_2351" 0 "61HP"
"3508" "MH0008_GL0043517" 0 "61HP"
"35110" "V1.CD5-0-PN_GL0069440" 0 "61HP"
"3525" "864570.HMPREF9189_1287" 0 "61HP"
"35336" "DLF008_GL0044305" 0 "61HP"
"3545" "T2D-46A_GL0012922" 0 "61HP"
"35529" "T2D-14A_GL0131134" 0 "61HP"
"35622" "DOM005_GL0048414" 0 "61HP"
"3577" "716541.ECL_02603" 0 "61HP"
"35820" "T2D-46A_GL0017136" 0 "61HP"
"3595" "1033813.ECNA114_0524" 0 "61HP"
"3605" "290338.CKO_02032" 0 "61HP"
"36113" "MH0277_GL0034937" 0 "61HP"
"36218" "MH0424_GL0067540" 0 "61HP"
"36315" "SZEY-26A_GL0002091" 0 "61HP"
"3647" "N075A_GL0076554" 0 "61HP"
"3658" "MH0415_GL0026579" 0 "61HP"
"3666" "DLM010_GL0059143" 0 "61HP"
"36717" "MH0415_GL0184205" 0 "61HP"
"36818" "V1.UC38-0_GL0153652" 0 "61HP"
"36921" "T2D-110A_GL0037101" 0 "61HP"
"37019" "V1.CD3-0-PN_GL0060475" 0 "61HP"
"37114" "362663.ECP_4541" 0 "61HP"
"37210" "MH0238_GL0085993" 0 "61HP"
"3737" "N075A_GL0050418" 0 "61HP"
"3747" "MH0456_GL0128049" 0 "61HP"
"37550" "V1.FI24_GL0079650" 0 "61HP"
"3766" "MH0318_GL0042242" 0 "61HP"
"3776" "BGI003A_GL0090982" 0 "61HP"
"37834" "V1.CD15-3_GL0082275" 0 "61HP"
"37922" "679202.HMPREF9350_05519" 0 "61HP"
"38021" "MH0014_GL0062679" 0 "61HP"
"3819" "DLM012_GL0014603" 0 "61HP"
"3825" "MH0392_GL0079747" 0 "61HP"
"38316" "362663.ECP_4531" 0 "61HP"
"3845" "MH0415_GL0057856" 0 "61HP"
"38521" "MH0415_GL0072627" 0 "61HP"
"3866" "362663.ECP_4649" 0 "61HP"
"38716" "MH0008_GL0005482" 0 "61HP"
"3886" "585057.ECIAI39_3401" 0 "61HP"
"3895" "MH0308_GL0064439" 0 "61HP"
"3906" "MH0266_GL0131410" 0 "61HP"
"39116" "MH0415_GL0121671" 0 "61HP"
"39222" "550687.ERDG_04288" 0 "61HP"
"39313" "V1.CD10-0_GL0005251" 0 "61HP"
"3949" "656443.ECLG_04020" 0 "61HP"
"3958" "V1.FI22_GL0016670" 0 "61HP"
"3966" "MH0315_GL0115811" 0 "61HP"
"3976" "T2D-62A_GL0020261" 0 "61HP"
"3986" "290338.CKO_02026" 0 "61HP"
"3996" "585054.EFER_1888" 0 "61HP"
"4005" "MH0415_GL0183059" 0 "61HP"
"40110" "MH0415_GL0125241" 0 "61HP"
"4026" "MH0425_GL0127056" 0 "61HP"
"4036" "V1.FI34_GL0141934" 0 "61HP"
"40416" "MH0025_GL0011084" 0 "61HP"
"4057" "MH0093_GL0066926" 0 "61HP"
"4065" "O2.CD2-0-PT_GL0067502" 0 "61HP"
"4075" "DOF012_GL0046957" 0 "61HP"
"4085" "216592.EC042_3246" 0 "61HP"
"4096" "MH0382_GL0097288" 0 "61HP"
"41015" "1048254.C22711_0749" 0 "61HP"
"41116" "O2.CD1-0-PT_GL0135395" 0 "61HP"
"41215" "679204.HMPREF9348_05580" 0 "61HP"
"41315" "NLM008_GL0025790" 0 "61HP"
"41416" "679202.HMPREF9350_04896" 0 "61HP"
"41513" "MH0179_GL0005231" 0 "61HP"
"41611" "T2D-102A_GL0080751" 0 "61HP"
"4178" "MH0415_GL0122156" 0 "61HP"
"41819" "MH0374_GL0183711" 0 "61HP"
"4196" "T2D-53A_GL0077058" 0 "61HP"
"4206" "MH0374_GL0075900" 0 "61HP"
"42110" "MH0025_GL0055646" 0 "61HP"
"42224" "MH0093_GL0071069" 0 "61HP"
"4236" "656443.ECLG_04003" 0 "61HP"
"4246" "DOF012_GL0046958" 0 "61HP"
"4256" "MH0397_GL0044643" 0 "61HP"
"4266" "MH0298_GL0087952" 0 "61HP"
"4276" "679207.HMPREF9345_03536" 0 "61HP"
"42816" "199310.c2431" 0 "61HP"
"42911" "T2D-13A_GL0121499" 0 "61HP"
"4306" "749530.HMPREF9533_05419" 0 "61HP"
"43110" "MH0277_GL0012585" 0 "61HP"
"43210" "195102.CPE0881" 0 "61HP"
"43317" "195102.CPE0553" 0 "61HP"
"4347" "195102.CPE1523" 0 "61HP"
"4356" "MH0277_GL0000455" 0 "61HP"
"4366" "656443.ECLG_04307" 0 "61HP"
"4376" "195102.CPE1234" 0 "61HP"
"4386" "MH0277_GL0043052" 0 "61HP"
"4396" "O2.CD1-0-PT_GL0120562" 0 "61HP"
"4406" "V1.UC21-4_GL0121068" 0 "61HP"
"44115" "MH0008_GL0038730" 0 "61HP"
"44210" "SZEY-69A_GL0046231" 0 "61HP"
"4437" "195102.CPE0725" 0 "61HP"
"4449" "MH0260_GL0067299" 0 "61HP"
"4456" "290338.CKO_03739" 0 "61HP"
"44658" "MH0008_GL0043516" 0 "61HP"
"44721" "195102.CPE0846" 0 "61HP"
"44833" "195102.CPE0163" 0 "61HP"
"44914" "O2.CD1-0-PT_GL0024413" 0 "61HP"
"4508" "MH0014_GL0067836" 0 "61HP"
"45111" "1006551.KOX_20610" 0 "61HP"
"4527" "MH0008_GL0038729" 0 "61HP"
"4536" "MH0277_GL0031158" 0 "61HP"
"4547" "MH0277_GL0007373" 0 "61HP"
"45512" "195103.CPF_0985" 0 "61HP"
"4566" "DLM010_GL0007617" 0 "61HP"
"45713" "718254.ENC_21430" 0 "61HP"
"4587" "SZEY-81A_GL0077899" 0 "61HP"
"4599" "199310.c1245" 0 "61HP"
"4609" "290338.CKO_02572" 0 "61HP"
"46113" "DOF012_GL0006747" 0 "61HP"
"46212" "MH0343_GL0136383" 0 "61HP"
"4638" "MH0336_GL0138706" 0 "61HP"
"46410" "T2D-31A_GL0046530" 0 "61HP"
"46513" "199310.c2398" 0 "61HP"
"4666" "MH0415_GL0034381" 0 "61HP"
"46716" "MH0415_GL0066694" 0 "61HP"
"46819" "469595.CSAG_00781" 0 "61HP"
"46945" "MH0140_GL0134483" 0 "61HP"
"4709" "MH0415_GL0093091" 0 "61HP"
"47110" "MH0382_GL0090136" 0 "61HP"
"4726" "888063.HMPREF9086_1239" 0 "61HP"
"4739" "888063.HMPREF9086_4335" 0 "61HP"
"4747" "N086A_GL0004170" 0 "61HP"
"47520" "MH0179_GL0061403" 0 "61HP"
"47617" "290338.CKO_02029" 0 "61HP"
"47711" "469595.CSAG_00784" 0 "61HP"
"47845" "199310.c3592" 0 "61HP"
"47930" "O2.CD2-0-PT_GL0058666" 0 "61HP"
"48010" "MH0415_GL0066693" 0 "61HP"
"48112" "364106.UTI89_C1110" 0 "61HP"
"4827" "V1.FI24_GL0031831" 0 "61HP"
"4836" "199310.c3585" 0 "61HP"
"4847" "585035.ECS88_3259" 0 "61HP"
"48518" "585057.ECIAI39_4593" 0 "61HP"
"48619" "DLM010_GL0010568" 0 "61HP"
"4876" "T2D-53A_GL0103399" 0 "61HP"
"4886" "MH0159_GL0011104" 0 "61HP"
"4896" "NLM006_GL0076810" 0 "61HP"
"4906" "MH0303_GL0091061" 0 "61HP"
"49114" "T2D-51A_GL0019261" 0 "61HP"
"49231" "MH0343_GL0136382" 0 "61HP"
"49310" "V1.UC21-4_GL0092248" 0 "61HP"
"49413" "290338.CKO_02031" 0 "61HP"
"4956" "T2D-25A_GL0052842" 0 "61HP"
"4967" "MH0332_GL0067077" 0 "61HP"
"4976" "DLM022_GL0110268" 0 "61HP"
"4986" "V1.UC21-4_GL0058504" 0 "61HP"
"4996" "MH0159_GL0011110" 0 "61HP"
"5005" "199310.c1237" 0 "61HP"
"50110" "V1.UC33-0_GL0121009" 0 "61HP"
"5026" "NLM002_GL0031471" 0 "61HP"
"5036" "V1.CD12-3_GL0053231" 0 "61HP"
"5045" "MH0448_GL0155060" 0 "61HP"
"5058" "V1.UC61-0_GL0092983" 0 "61HP"
"5065" "MH0450_GL0222517" 0 "61HP"
"5075" "MH0415_GL0125242" 0 "61HP"
"5085" "1048689.ECO55CA74_19700" 0 "61HP"
"5095" "749530.HMPREF9533_02716" 0 "61HP"
"51010" "749530.HMPREF9533_04760" 0 "61HP"
"51126" "749542.HMPREF9545_01302" 0 "61HP"
"51210" "MH0260_GL0113874" 0 "61HP"
"5136" "888828.HMPREF9417_0539" 0 "61HP"
"5148" "V1.CD18-3_GL0056434" 0 "61HP"
"5158" "O2.CD1-0-PT_GL0016284" 0 "61HP"
"51616" "478005.ECH7EC4486_5237" 0 "61HP"
"5176" "1048254.C22711_5280" 0 "61HP"
"5186" "1048254.C22711_5279" 0 "61HP"
"5196" "1048254.C22711_5281" 0 "61HP"
"5206" "T2D-13A_GL0018452" 0 "61HP"
"52112" "O2.UC19-1_GL0028573" 0 "61HP"
"52227" "NLM008_GL0000959" 0 "61HP"
"5236" "1048254.C22711_5282" 0 "61HP"
"5246" "T2D-29A_GL0026671" 0 "61HP"
"5256" "358709.EC1011_3671" 0 "61HP"
"5267" "574521.E2348C_2915" 0 "61HP"
"5276" "DLF009_GL0027840" 0 "61HP"
"52818" "NOM005_GL0074433" 0 "61HP"
"52926" "O2.CD1-0-PT_GL0120564" 0 "61HP"
"5306" "NLM027_GL0073662" 0 "61HP"
"53110" "V1.FI24_GL0146366" 0 "61HP"
"5326" "469595.CSAG_00386" 0 "61HP"
"5336" "MH0338_GL0007650" 0 "61HP"
"5346" "V1.FI37_GL0005883" 0 "61HP"
"5357" "T2D-107A_GL0124510" 0 "61HP"
"5367" "SZEY-22A_GL0038896" 0 "61HP"
"53720" "ED9A_GL0088062" 0 "61HP"
"53824" "V1.FI24_GL0123927" 0 "61HP"
"5396" "656443.ECLG_04335" 0 "61HP"
"5406" "386585.ECs5295" 0 "61HP"
"54111" "478008.ECH7EC869_5329" 0 "61HP"
"5427" "926026.ECO5101_12160" 0 "61HP"
"5435" "637388.EscherichiacoliO157_010100023666" 0 "61HP"
"54411" "MH0025_GL0073184" 0 "61HP"
"54525" "MH0424_GL0155372" 0 "61HP"
"54645" "T2D-113A_GL0099008" 0 "61HP"
"5477" "DLF009_GL0011824" 0 "61HP"
"5485" "1048689.ECO55CA74_00350" 0 "61HP"
"5496" "550676.ECDG_02865" 0 "61HP"
"5505" "MH0448_GL0143941" 0 "61HP"
"55110" "566546.EschWDRAFT_3080" 0 "61HP"
"5526" "NLM027_GL0082913" 0 "61HP"
"5536" "SZEY-48A_GL0033309" 0 "61HP"
"5545" "1006551.KOX_13910" 0 "61HP"
"5555" "MH0260_GL0136622" 0 "61HP"
"55621" "MH0260_GL0044549" 0 "61HP"
"5576" "MH0345_GL0119773" 0 "61HP"
"55831" "NLM007_GL0034500" 0 "61HP"
"55920" "MH0260_GL0029761" 0 "61HP"
"56049" "MH0277_GL0038337" 0 "61HP"
"56110" "MH0260_GL0044550" 0 "61HP"
"5625" "NLM027_GL0044950" 0 "61HP"
"5635" "290338.CKO_02567" 0 "61HP"
"56425" "MH0260_GL0067298" 0 "61HP"
"56513" "MH0277_GL0049572" 0 "61HP"
"56645" "290338.CKO_02570" 0 "61HP"
"5677" "469595.CSAG_00382" 0 "61HP"
"56812" "1006551.KOX_20645" 0 "61HP"
"5695" "1045856.EcWSU1_01165" 0 "61HP"
"5705" "MH0277_GL0004796" 0 "61HP"
"57118" "T2D-108A_GL0194651" 0 "61HP"
"5729" "MH0260_GL0067297" 0 "61HP"
"5735" "SZEY-40A_GL0069705" 0 "61HP"
"5745" "MH0277_GL0053839" 0 "61HP"
"5755" "MH0277_GL0004797" 0 "61HP"
"57614" "MH0277_GL0047627" 0 "61HP"
"5775" "T2D-132A_GL0020333" 0 "61HP"
"57812" "MH0277_GL0021237" 0 "61HP"
"5799" "MH0277_GL0034132" 0 "61HP"
"5806" "MH0448_GL0112335" 0 "61HP"
"58116" "MH0260_GL0067296" 0 "61HP"
"58215" "V1.CD20-0_GL0084229" 0 "61HP"
"58317" "T2D-46A_GL0000126" 0 "61HP"
"58416" "MH0260_GL0090445" 0 "61HP"
"58518" "MH0415_GL0147806" 0 "61HP"
"58616" "MH0415_GL0122155" 0 "61HP"
"58715" "T2D-53A_GL0013551" 0 "61HP"
"58815" "MH0014_GL0062686" 0 "61HP"
"58910" "1001989.PPECC33_18280" 0 "61HP"
"59012" "T2D-134A_GL0110138" 0 "61HP"
"59110" "333849.EfaeDRAFT_2430" 0 "61HP"
"5928" "535205.EfmE1071_1767" 0 "61HP"
"5936" "MH0277_GL0018456" 0 "61HP"
"59412" "NLM027_GL0024393" 0 "61HP"
"5955" "718254.ENC_19070" 0 "61HP"
"5965" "DLM012_GL0004443" 0 "61HP"
"5975" "MH0277_GL0042211" 0 "61HP"
"59813" "T2D-46A_GL0007806" 0 "61HP"
"59921" "T2D-178A_GL0008598" 0 "61HP"
"6006" "NOM026_GL0075550" 0 "61HP"
"60110" "HT8A_GL0099320" 0 "61HP"
"6029" "MH0234_GL0057814" 0 "61HP"
"6036" "862965.PARA_02720" 0 "61HP"
"6048" "V1.UC3-0_GL0073851" 0 "61HP"
"60527" "T2D-146A_GL0058454" 0 "61HP"
"6066" "NOM026_GL0047902" 0 "61HP"
"6076" "NOM018_GL0028541" 0 "61HP"
"6089" "NLM007_GL0009010" 0 "61HP"
"6095" "NLM032_GL0077535" 0 "61HP"
"61017" "T2D-76A_GL0011355" 0 "61HP"
"61110" "ED9A_GL0096025" 0 "61HP"
"61214" "V1.FI37_GL0136276" 0 "61HP"
"6136" "MH0345_GL0164453" 0 "61HP"
"61410" "O2.CD1-0-PT_GL0026891" 0 "61HP"
"61547" "718254.ENC_19090" 0 "61HP"
"6166" "467705.SGO_1802" 0 "61HP"
"61711" "T2D-62A_GL0020260" 0 "61HP"
"61841" "MH0402_GL0097010" 0 "61HP"
"6196" "ED19A_GL0019063" 0 "61HP"
"6206" "864570.HMPREF9189_0964" 0 "61HP"
"62110" "NLM027_GL0025446" 0 "61HP"
"6226" "718254.ENC_19100" 0 "61HP"
"6236" "T2D-132A_GL0056793" 0 "61HP"
"6247" "NLM004_GL0048069" 0 "61HP"
"62513" "ED9A_GL0061793" 0 "61HP"
"62616" "ED9A_GL0111339" 0 "61HP"
"6277" "V1.CD12-3_GL0038484" 0 "61HP"
"6289" "N040A_GL0024568" 0 "61HP"
"6296" "V1.CD20-0_GL0018353" 0 "61HP"
"6306" "NLM002_GL0022694" 0 "61HP"
"63123" "N040A_GL0024567" 0 "61HP"
"63215" "V1.CD35-1_GL0080607" 0 "61HP"
"63310" "MH0277_GL0042443" 0 "61HP"
"63439" "MH0277_GL0002292" 0 "61HP"
"63540" "O2.CD1-0-PT_GL0032268" 0 "61HP"
"63616" "MH0277_GL0002293" 0 "61HP"
"63710" "MH0277_GL0024344" 0 "61HP"
"63817" "MH0277_GL0002291" 0 "61HP"
"1398" "885275.i14_2241" 0 "83HP"
"2136" "MH0121_GL0043134" 0 "83HP"
"3127" "N043A_GL0038371" 0 "83HP"
"4179" "199310.c0680" 0 "83HP"
"5137" "754092.SFJ1713_4754" 0 "83HP"
"699" "926029.ECO7815_17577" 0 "83HP"
"7122" "405955.APECO1_1463" 0 "83HP"
"840" "T2D-109A_GL0008490" 0 "83HP"
"9100" "198214.SF0498" 0 "83HP"
"1079" "656383.EREG_03241" 0 "83HP"
"11109" "MH0025_GL0024003" 0 "83HP"
"12105" "DOF004_GL0030086" 0 "83HP"
"1399" "511145.b4494" 0 "83HP"
"1460" "T2D-76A_GL0041996" 0 "83HP"
"15100" "V1.UC38-4_GL0023757" 0 "83HP"
"1677" "SZEY-81A_GL0083339" 0 "83HP"
"1780" "MH0287_GL0022599" 0 "83HP"
"1830" "MH0264_GL0002674" 0 "83HP"
"1978" "O2.CD1-0-PT_GL0036567" 0 "83HP"
"2020" "670893.ECEPECA14_4498" 0 "83HP"
"2137" "585054.EFER_1094" 0 "83HP"
"2229" "MH0095_GL0050443" 0 "83HP"
"23102" "V1.UC3-2_GL0016222" 0 "83HP"
"2437" "SZEY-10A_GL0084952" 0 "83HP"
"2540" "O2.CD1-0-PT_GL0116318" 0 "83HP"
"2670" "888828.HMPREF9417_0419" 0 "83HP"
"2730" "MH0350_GL0090106" 0 "83HP"
"28108" "MH0234_GL0015301" 0 "83HP"
"2957" "MH0425_GL0148624" 0 "83HP"
"3060" "MH0341_GL0069323" 0 "83HP"
"3128" "T2D-48A_GL0045471" 0 "83HP"
"3226" "MH0425_GL0019855" 0 "83HP"
"3330" "656419.ECJG_00018" 0 "83HP"
"3420" "T2D-76A_GL0088475" 0 "83HP"
"3526" "MH0341_GL0077813" 0 "83HP"
"3648" "N040A_GL0070366" 0 "83HP"
"3730" "MH0351_GL0081105" 0 "83HP"
"3820" "754092.SFJ1713_4721" 0 "83HP"
"3950" "T2D-107A_GL0170309" 0 "83HP"
"4027" "NOM018_GL0051177" 0 "83HP"
"4180" "405955.APECO1_2115" 0 "83HP"
"4230" "MH0397_GL0078261" 0 "83HP"
"4330" "SZEY-73A_GL0001051" 0 "83HP"
"4430" "945360.SGF_03545" 0 "83HP"
"4528" "656390.ERLG_02458" 0 "83HP"
"4639" "O2.CD1-0-PT_GL0059073" 0 "83HP"
"4727" "1006551.KOX_20630" 0 "83HP"
"4828" "1033813.ECNA114_2046" 0 "83HP"
"4940" "945434.ECoL_01541" 0 "83HP"
"5027" "MH0308_GL0030179" 0 "83HP"
"5138" "216592.EC042_0333" 0 "83HP"
"5237" "MH0093_GL0027644" 0 "83HP"
"5327" "585054.EFER_2508" 0 "83HP"
"5428" "MH0277_GL0026573" 0 "83HP"
"5527" "O2.CD1-0-PT_GL0093058" 0 "83HP"
"5620" "T2D-14A_GL0070332" 0 "83HP"
"5730" "544875.EfmE1636_1714" 0 "83HP"
"58101" "O2.CD1-0-PT_GL0031579" 0 "83HP"
"5929" "MH0315_GL0094431" 0 "83HP"
"6030" "MH0204_GL0185212" 0 "83HP"
"6130" "550677.ECEG_03383" 0 "83HP"
"6227" "MH0277_GL0006277" 0 "83HP"
"6350" "MH0266_GL0161504" 0 "83HP"
"6415" "MH0277_GL0046651" 0 "83HP"
"6540" "DLM012_GL0026195" 0 "83HP"
"6699" "199310.c2426" 0 "83HP"
"6713" "O2.CD1-0-PT_GL0015154" 0 "83HP"
"6839" "MH0014_GL0016573" 0 "83HP"
"6910" "333849.EfaeDRAFT_0418" 0 "83HP"
"7015" "941429.SDB_03929" 0 "83HP"
"7123" "MH0277_GL0026575" 0 "83HP"
"7217" "656420.ERJG_00170" 0 "83HP"
"7387" "O2.CD1-0-PT_GL0047198" 0 "83HP"
"7423" "DLM013_GL0070714" 0 "83HP"
"7520" "199310.c2421" 0 "83HP"
"7618" "MH0014_GL0063410" 0 "83HP"
"7725" "SZEY-48A_GL0031505" 0 "83HP"
